Time,PosX,PosY,PosZ,QuatW,QuatX,QuatY,QuatZ
0.45,0.222511255627814,0,0.200109427317087,1,0,0,0
0.46,0.223011505752876,0,0.200111536351252,1,0,0,0
0.47,0.223511755877939,0,0.200113683759934,1,0,0,0
0.48,0.224012006003002,0,0.200115870195236,1,0,0,0
0.49,0.224512256128064,0,0.200118096319443,1,0,0,0
0.5,0.225012506253127,0,0.200120362805167,1,0,0,0
0.51,0.225512756378189,0,0.200122670335493,1,0,0,0
0.52,0.226013006503252,0,0.20012501960412,1,0,0,0
0.53,0.226513256628314,0,0.200127411315511,1,0,0,0
0.54,0.227013506753377,0,0.200129846185044,1,0,0,0
0.55,0.227513756878439,0,0.20013232493916,1,0,0,0
0.56,0.228014007003502,0,0.200134848315515,1,0,0,0
0.57,0.228514257128564,0,0.200137417063141,1,0,0,0
0.58,0.229014507253627,0,0.200140031942593,1,0,0,0
0.59,0.229514757378689,0,0.200142693726116,1,0,0,0
0.6,0.230015007503752,0,0.200145403197798,1,0,0,0
0.61,0.230515257628814,0,0.200148161153736,1,0,0,0
0.62,0.231015507753877,0,0.2001509684022,1,0,0,0
0.63,0.231515757878939,0,0.200153825763795,1,0,0,0
0.64,0.232016008004002,0,0.200156734071632,1,0,0,0
0.65,0.232516258129065,0,0.200159694171494,1,0,0,0
0.66,0.233016508254127,0,0.200162706922014,1,0,0,0
0.67,0.23351675837919,0,0.200165773194838,1,0,0,0
0.68,0.234017008504252,0,0.200168893874809,1,0,0,0
0.69,0.234517258629315,0,0.200172069860141,1,0,0,0
0.7,0.235017508754377,0,0.200175302062598,1,0,0,0
0.71,0.23551775887944,0,0.200178591407675,1,0,0,0
0.72,0.236018009004502,0,0.200181938834782,1,0,0,0
0.73,0.236518259129565,0,0.200185345297428,1,0,0,0
0.74,0.237018509254627,0,0.200188811763409,1,0,0,0
0.75,0.23751875937969,0,0.200192339215001,1,0,0,0
0.76,0.238019009504752,0,0.200195928649142,1,0,0,0
0.77,0.238519259629815,0,0.200199581077637,1,0,0,0
0.78,0.239019509754877,0,0.200203297527344,1,0,0,0
0.79,0.23951975987994,0,0.200207079040379,1,0,0,0
0.8,0.240020010005003,0,0.200210926674311,1,0,0,0
0.81,0.240520260130065,0,0.200214841502366,1,0,0,0
0.82,0.241020510255128,0,0.200218824613631,1,0,0,0
0.83,0.24152076038019,0,0.200222877113262,1,0,0,0
0.84,0.242021010505253,0,0.20022700012269,1,0,0,0
0.85,0.242521260630315,0,0.200231194779833,1,0,0,0
0.86,0.243021510755378,0,0.200235462239309,1,0,0,0
0.87,0.24352176088044,0,0.200239803672654,1,0,0,0
0.88,0.244022011005503,0,0.200244220268535,1,0,0,0
0.89,0.244522261130565,0,0.200248713232971,1,0,0,0
0.9,0.245022511255628,0,0.200253283789561,1,0,0,0
0.91,0.24552276138069,0,0.2002579331797,1,0,0,0
0.92,0.246023011505753,0,0.20026266266281,1,0,0,0
0.93,0.246523261630815,0,0.200267473516572,1,0,0,0
0.94,0.247023511755878,0,0.200272367037151,1,0,0,0
0.95,0.24752376188094,0,0.200277344539438,1,0,0,0
0.96,0.248024012006003,0,0.200282407357278,1,0,0,0
0.97,0.248524262131066,0,0.200287556843715,1,0,0,0
0.98,0.249024512256128,0,0.200292794371231,1,0,0,0
0.99,0.249524762381191,0,0.200298121331988,1,0,0,0
1,0.250025012506253,0,0.200303539138079,1,0,0,0
1.01,0.250525262631316,0,0.20030904922177,1,0,0,0
1.02,0.251025512756378,0,0.200314653035755,1,0,0,0
1.03,0.251525762881441,0,0.200320352053411,1,0,0,0
1.04,0.252026013006503,0,0.200326147769051,1,0,0,0
1.05,0.252526263131566,0,0.200332041698182,1,0,0,0
1.06,0.253026513256628,0,0.20033803537777,1,0,0,0
1.07,0.253526763381691,0,0.2003441303665,1,0,0,0
1.08,0.254027013506753,0,0.200350328245043,1,0,0,0
1.09,0.254527263631816,0,0.200356630616328,1,0,0,0
1.1,0.255027513756878,0,0.200363039105809,1,0,0,0
1.11,0.255527763881941,0,0.200369555361741,1,0,0,0
1.12,0.256028014007004,0,0.200376181055458,1,0,0,0
1.13,0.256528264132066,0,0.200382917881649,1,0,0,0
1.14,0.257028514257129,0,0.200389767558643,1,0,0,0
1.15,0.257528764382191,0,0.200396731828694,1,0,0,0
1.16,0.258029014507254,0,0.200403812458264,1,0,0,0
1.17,0.258529264632316,0,0.200411011238319,1,0,0,0
1.18,0.259029514757379,0,0.200418329984616,1,0,0,0
1.19,0.259529764882441,0,0.200425770538003,1,0,0,0
1.2,0.260030015007504,0,0.200433334764715,1,0,0,0
1.21,0.260530265132566,0,0.200441024556674,1,0,0,0
1.22,0.261030515257629,0,0.200448841831795,1,0,0,0
1.23,0.261530765382691,0,0.200456788534291,1,0,0,0
1.24,0.262031015507754,0,0.200464866634984,1,0,0,0
1.25,0.262531265632816,0,0.200473078131613,1,0,0,0
1.26,0.263031515757879,0,0.200481425049153,1,0,0,0
1.27,0.263531765882941,0,0.200489909440131,1,0,0,0
1.28,0.264032016008004,0,0.200498533384946,1,0,0,0
1.29,0.264532266133067,0,0.200507298992195,1,0,0,0
1.3,0.265032516258129,0,0.200516208398993,1,0,0,0
1.31,0.265532766383192,0,0.200525263771311,1,0,0,0
1.32,0.266033016508254,0,0.200534467304298,1,0,0,0
1.33,0.266533266633317,0,0.200543821222626,1,0,0,0
1.34,0.267033516758379,0,0.200553327780817,1,0,0,0
1.35,0.267533766883442,0,0.200562989263594,1,0,0,0
1.36,0.268034017008504,0,0.200572807986215,1,0,0,0
1.37,0.268534267133567,0,0.200582786294828,1,0,0,0
1.38,0.269034517258629,0,0.200592926566814,1,0,0,0
1.39,0.269534767383692,0,0.200603231211142,1,0,0,0
1.4,0.270035017508754,0,0.200613702668723,1,0,0,0
1.41,0.270535267633817,0,0.20062434341277,1,0,0,0
1.42,0.271035517758879,0,0.200635155949157,1,0,0,0
1.43,0.271535767883942,0,0.200646142816786,1,0,0,0
1.44,0.272036018009005,0,0.20065730658795,1,0,0,0
1.45,0.272536268134067,0,0.200668649868708,1,0,0,0
1.46,0.27303651825913,0,0.200680175299252,1,0,0,0
1.47,0.273536768384192,0,0.200691885554289,1,0,0,0
1.48,0.274037018509255,0,0.200703783343417,1,0,0,0
1.49,0.274537268634317,0,0.200715871411507,1,0,0,0
1.5,0.27503751875938,0,0.200728152539089,1,0,0,0
1.51,0.275537768884442,0,0.200740629542742,1,0,0,0
1.52,0.276038019009505,0,0.200753305275478,1,0,0,0
1.53,0.276538269134567,0,0.200766182627147,1,0,0,0
1.54,0.27703851925963,0,0.200779264524823,1,0,0,0
1.55,0.277538769384692,0,0.200792553933214,1,0,0,0
1.56,0.278039019509755,0,0.200806053855058,1,0,0,0
1.57,0.278539269634817,0,0.200819767331534,1,0,0,0
1.58,0.27903951975988,0,0.200833697442669,1,0,0,0
1.59,0.279539769884943,0,0.200847847307751,1,0,0,0
1.6,0.280040020010005,0,0.200862220085744,1,0,0,0
1.61,0.280540270135068,0,0.20087681897571,1,0,0,0
1.62,0.28104052026013,0,0.200891647217223,1,0,0,0
1.63,0.281540770385193,0,0.200906708090803,1,0,0,0
1.64,0.282041020510255,0,0.200922004918337,1,0,0,0
1.65,0.282541270635318,0,0.200937541063512,1,0,0,0
1.66,0.28304152076038,0,0.200953319932248,1,0,0,0
1.67,0.283541770885443,0,0.200969344973138,1,0,0,0
1.68,0.284042021010505,0,0.200985619677883,1,0,0,0
1.69,0.284542271135568,0,0.201002147581739,1,0,0,0
1.7,0.28504252126063,0,0.201018932263963,1,0,0,0
1.71,0.285542771385693,0,0.201035977348258,1,0,0,0
1.72,0.286043021510755,0,0.201053286503229,1,0,0,0
1.73,0.286543271635818,0,0.201070863442837,1,0,0,0
1.74,0.28704352176088,0,0.201088711926858,1,0,0,0
1.75,0.287543771885943,0,0.201106835761343,1,0,0,0
1.76,0.288044022011006,0,0.201125238799082,1,0,0,0
1.77,0.288544272136068,0,0.201143924940075,1,0,0,0
1.78,0.289044522261131,0,0.201162898131995,1,0,0,0
1.79,0.289544772386193,0,0.201182162370669,1,0,0,0
1.8,0.290045022511256,0,0.201201721700551,1,0,0,0
1.81,0.290545272636318,0,0.2012215802152,1,0,0,0
1.82,0.291045522761381,0,0.201241742057764,1,0,0,0
1.83,0.291545772886443,0,0.201262211421465,1,0,0,0
1.84,0.292046023011506,0,0.201282992550088,1,0,0,0
1.85,0.292546273136568,0,0.201304089738471,1,0,0,0
1.86,0.293046523261631,0,0.201325507332998,1,0,0,0
1.87,0.293546773386693,0,0.2013472497321,1,0,0,0
1.88,0.294047023511756,0,0.201369321386752,1,0,0,0
1.89,0.294547273636818,0,0.201391726800974,1,0,0,0
1.9,0.295047523761881,0,0.201414470532343,1,0,0,0
1.91,0.295547773886943,0,0.201437557192496,1,0,0,0
1.92,0.296048024012006,0,0.201460991447643,1,0,0,0
1.93,0.296548274137069,0,0.201484778019083,1,0,0,0
1.94,0.297048524262131,0,0.20150892168372,1,0,0,0
1.95,0.297548774387194,0,0.201533427274582,1,0,0,0
1.96,0.298049024512256,0,0.201558299681348,1,0,0,0
1.97,0.298549274637319,0,0.201583543850866,1,0,0,0
1.98,0.299049524762381,0,0.201609164787692,1,0,0,0
1.99,0.299549774887444,0,0.20163516755461,1,0,0,0
2,0.300050025012506,0,0.201661557273174,1,0,0,0
2.01,0.300550275137569,0,0.201688339124242,1,0,0,0
2.02,0.301050525262631,0,0.201715518348513,1,0,0,0
2.03,0.301550775387694,0,0.201743100247073,1,0,0,0
2.04,0.302051025512756,0,0.201771090181937,1,0,0,0
2.05,0.302551275637819,0,0.201799493576598,1,0,0,0
2.06,0.303051525762881,0,0.201828315916572,1,0,0,0
2.07,0.303551775887944,0,0.201857562749959,1,0,0,0
2.08,0.304052026013007,0,0.20188723968799,1,0,0,0
2.09,0.304552276138069,0,0.201917352405587,1,0,0,0
2.1,0.305052526263132,0,0.201947906641925,1,0,0,0
2.11,0.305552776388194,0,0.201978908200993,1,0,0,0
2.12,0.306053026513257,0,0.202010362952157,1,0,0,0
2.13,0.306553276638319,0,0.20204227683073,1,0,0,0
2.14,0.307053526763382,0,0.202074655838541,1,0,0,0
2.15,0.307553776888444,0,0.202107506044505,1,0,0,0
2.16,0.308054027013507,0,0.202140833585199,1,0,0,0
2.17,0.308554277138569,0,0.202174644665439,1,0,0,0
2.18,0.309054527263632,0,0.202208945558859,1,0,0,0
2.19,0.309554777388694,0,0.202243742608489,1,0,0,0
2.2,0.310055027513757,0,0.202279042227341,1,0,0,0
2.21,0.310555277638819,0,0.202314850898994,1,0,0,0
2.22,0.311055527763882,0,0.202351175178182,1,0,0,0
